recommendationid,Polarity,Subjectivity,NLTK_Compound,Sentiment_Label
212384257,0.12142857142857143,0.5785714285714285,0.8555,Positive
212382726,0.0,0.0,0.3612,Positive
212382561,0.14999999999999997,0.5,0.7845,Positive
212381655,0.49000000000000005,0.5599999999999999,0.7444,Positive
212380449,0.325,0.5499999999999999,0.833,Positive
212380369,0.1558823529411765,0.6872549019607843,0.9921,Positive
212379669,-0.06666666666666667,0.19999999999999998,0.2263,Positive
212379564,0.0,0.0,0.1695,Positive
212378541,-0.09375,0.48750000000000004,0.822,Positive
212378295,0.275,0.675,0.9062,Positive
212377619,1.0,0.3,0.6369,Positive
212377449,0.010296846011131717,0.3462275819418677,0.0772,Positive
212377438,0.03749999999999999,0.5104166666666667,0.8765,Positive
212377429,0.0,0.5,0.6696,Positive
212376227,-0.2625,0.3875,0.3612,Positive
212374451,0.5900000000000001,0.53,0.9415,Positive
212374048,0.3,0.7,0.5719,Positive
212373831,0.3,0.7,0.782,Positive
212372808,0.3,0.7,0.6369,Positive
212372435,0.043750000000000025,0.625,0.9099,Positive
212371065,0.0,0.4,0.0,Neutral
212370884,0.3,0.35,0.6369,Positive
212370510,0.4659438775510204,0.7047619047619047,0.9702,Positive
212370141,0.0,0.0,0.34,Positive
212369951,-0.11500000000000002,0.5549999999999999,0.0,Neutral
212369227,0.06428571428571431,0.5619047619047619,-0.5642,Negative
212366752,0.5,0.5,0.7717,Positive
212365847,0.8,0.75,0.5842,Positive
212364964,0.3,0.35,0.765,Positive
212364150,0.14999999999999997,0.5,0.7269,Positive
212363410,0.12666666666666665,0.5533333333333335,0.6196,Positive
212362995,0.049999999999999996,0.5166666666666666,0.2263,Positive
212362871,0.4916666666666667,0.5416666666666666,0.5039,Positive
212362336,0.35625,0.7125,0.8722,Positive
212362237,0.33999999999999997,0.54,0.0,Neutral
212361657,0.0,0.0,0.0,Neutral
212360571,0.15714285714285717,0.5904761904761905,0.7296,Positive
212360388,0.3375,0.475,0.6962,Positive
212360153,0.5125,0.42500000000000004,0.8685,Positive
212358197,0.375,0.5,0.4753,Positive
212356581,0.13916666666666666,0.4,0.5474,Positive
212354703,0.30696969696969695,0.4787878787878788,0.9411,Positive
212352864,0.6125,0.48333333333333334,0.9162,Positive
212352267,0.04074074074074074,0.3731481481481482,0.856,Positive
212351738,0.16979166666666667,0.5927083333333334,0.9337,Positive
212351625,0.2055785123966942,0.4504132231404959,0.8891,Positive
212351489,0.32,0.66,0.6258,Positive
212350967,0.0,0.0,-0.1027,Negative
212350298,1.0,1.0,0.6369,Positive
212346641,-0.10000000000000002,0.44999999999999996,0.2023,Positive
212346003,-0.10606060606060606,0.3,-0.34,Negative
212345427,0.15000000000000002,0.725,0.7003,Positive
212345051,-0.4,0.4,0.0258,Neutral
212342532,0.08863636363636362,0.6004545454545454,0.9508,Positive
212341872,0.3,0.35,-0.5216,Negative
212341030,-0.018750000000000006,0.3217261904761905,0.7184,Positive
212340431,0.2,0.575,-0.1779,Negative
212339374,1.0,0.3,0.6369,Positive
212337825,-0.11269230769230767,0.5805494505494506,-0.8594,Negative
212337308,0.10732600732600732,0.38827838827838834,0.9693,Positive
212337255,0.5625,0.8875,0.6166,Positive
212336003,-0.14187675070028005,0.29523809523809524,0.8481,Positive
212335982,-0.13333333333333333,0.13333333333333333,0.4939,Positive
212334700,0.23545454545454544,0.524090909090909,0.9681,Positive
212333685,0.0,0.55,0.0516,Positive
212332512,0.09523809523809523,0.4785714285714286,-0.3495,Negative
212330865,0.0,0.0,0.0,Neutral
212665945,-0.41333333333333333,0.6466666666666666,-0.0534,Negative
212661954,-0.29999999999999993,0.5466666666666666,-0.8496,Negative
212660033,-0.49999999999999994,0.5904761904761904,-0.7401,Negative
212659902,-0.3892857142857143,0.6964285714285714,-0.8753,Negative
212657496,-0.3171875,0.45,-0.3595,Negative
212655916,-0.4,0.4,0.5927,Positive
212655466,0.18333333333333335,0.48333333333333334,0.7702,Positive
212654352,0.0,0.0,0.0,Neutral
212654153,-0.16785714285714287,0.42857142857142855,-0.6654,Negative
212653664,0.05,0.605,-0.0258,Neutral
212651259,-0.25,0.30000000000000004,0.0,Neutral
212650886,0.06666666666666665,0.3666666666666667,0.6369,Positive
212650175,0.03333333333333329,0.3333333333333333,0.7212,Positive
212648669,0.0,0.0,0.0,Neutral
212647748,0.1771062271062271,0.49890109890109885,0.988,Positive
212647649,-0.10000000000000002,0.8333333333333334,0.128,Positive
212647647,0.3666666666666667,0.7333333333333334,0.9362,Positive
212646925,-0.35000000000000003,0.6296296296296297,-0.8542,Negative
212640230,0.01889763014763015,0.4409333721833721,-0.9906,Negative
212639197,0.2,0.3,0.188,Positive
212636101,0.0,0.0,0.0,Neutral
212631497,0.20776643990929705,0.4941043083900226,0.7747,Positive
212629653,0.04146825396825397,0.48510912698412695,-0.8258,Negative
212629275,-0.1444444444444445,0.24444444444444446,-0.8977,Negative
212629219,-0.018518518518518528,0.3962962962962963,0.1027,Positive
212628049,-0.10000000000000002,0.4666666666666666,-0.2368,Negative
212622378,-0.15,0.3444444444444445,-0.3612,Negative
212621625,-1.1102230246251566e-17,0.52,-0.9217,Negative
212621273,-0.03229166666666669,0.44218750000000007,0.8462,Positive
212619280,0.11666666666666665,0.3666666666666667,0.202,Positive
212615044,0.16666666666666666,0.8333333333333334,-0.5972,Negative
212612638,-0.35,0.6,0.0772,Positive
212609323,0.5,0.7,0.5927,Positive
212604591,0.5,0.6,-0.0258,Neutral
212604541,-0.5,1.0,-0.2263,Negative
212601437,-0.07327777777777776,0.3393888888888889,-0.9945,Negative
212600866,0.12407407407407407,0.5462962962962963,0.2722,Positive
212600121,0.3666666666666667,0.4333333333333333,0.765,Positive
212599678,0.3166666666666667,0.6333333333333333,0.7645,Positive
212596705,-0.06666666666666665,0.6,0.0516,Positive
212596131,-0.3952380952380952,0.6,-0.8798,Negative
212594914,-0.5499999999999999,0.5333333333333333,-0.5423,Negative
212592574,0.2357142857142857,0.6653061224489795,0.9388,Positive
212592378,0.11117424242424241,0.5053030303030304,0.7964,Positive
212592274,-0.2953125,0.65,0.4545,Positive
212591798,0.0036630036630036587,0.4586996336996337,0.5794,Positive
212586052,0.1111111111111111,0.2916666666666667,-0.9613,Negative
212584668,0.04554473304473305,0.4640186513320841,-0.9278,Negative
212583689,0.09999999999999999,0.3666666666666667,0.9001,Positive
212583523,0.03041666666666666,0.4797916666666667,-0.3612,Negative
212582642,0.033333333333333326,0.6333333333333333,-0.4939,Negative
212581533,-0.5499999999999999,0.5333333333333333,-0.5423,Negative
212580800,0.4,0.4,0.3612,Positive
212577132,-0.4,0.5,-0.4767,Negative
212573859,0.75,0.8,0.7964,Positive
212572582,0.002335858585858585,0.40902777777777777,0.0,Neutral
212572023,0.09583333333333333,0.5666666666666667,0.8481,Positive
212570763,0.5,0.6,-0.25,Negative
212569546,-0.35,0.35,-0.7717,Negative
212564289,-0.8,0.9,-0.296,Negative
212561265,-0.2017857142857143,0.3988095238095238,-0.2431,Negative
212559366,-0.07500000000000001,0.4125,0.1531,Positive
212557888,-0.25,0.85,0.0258,Neutral
212557686,0.26666666666666666,0.43333333333333335,0.6908,Positive
212555924,-0.16333333333333336,0.7266666666666667,-0.8256,Negative
212555350,-0.008686868686868698,0.6623400673400675,0.7011,Positive
212552789,0.07444444444444445,0.14222222222222222,-0.5579,Negative
212551647,-0.08000000000000003,0.44000000000000006,0.7096,Positive
212543518,0.04999999999999999,0.5333333333333333,0.9161,Positive
212541486,0.019000819000819,0.4618345618345617,0.7333,Positive
212540798,0.0666666666666667,0.47500000000000003,-0.079,Negative
212540087,-0.2333333333333333,0.7666666666666666,-0.9713,Negative
212538096,0.32916666666666666,0.45,0.9237,Positive
212536932,-0.10991666666666666,0.6207499999999999,-0.9065,Negative
212536614,-0.1333333333333333,0.7666666666666666,0.2244,Positive
212536192,-0.024999999999999994,0.4,-0.1396,Negative
212536128,-0.2166666666666667,0.26666666666666666,-0.7814,Negative
212534007,0.0,0.0,-0.5423,Negative
212528086,-0.2833333333333333,0.23333333333333334,0.4939,Positive
212527628,0.0,0.0,0.0,Neutral
212526819,0.0,0.0,-0.6486,Negative
212525536,0.13137254901960788,0.4370915032679739,0.9475,Positive
212520376,-0.12261904761904763,0.39351851851851855,-0.9184,Negative
212519025,-0.7,0.7,-0.4939,Negative
212518593,-0.4,0.4,0.0,Neutral
212517041,0.0,0.0,-0.3919,Negative
212516509,0.3,0.35,0.128,Positive
212516029,0.0,0.0,0.0,Neutral
212510083,-0.17777777777777778,0.4555555555555556,0.8326,Positive
212508157,-0.5,0.65,-0.34,Negative
212507484,-1.0,1.0,0.4648,Positive
212506773,0.12,0.26,-0.7437,Negative
212504030,0.3,0.6875,0.7841,Positive
212503540,0.0,1.0,0.631,Positive
212499745,-0.16666666666666669,0.5809523809523809,-0.296,Negative
212498670,0.08403925619834712,0.5589187327823691,0.9891,Positive
212496910,-0.1958333333333333,0.5642857142857143,-0.3189,Negative
212495509,-0.14154589371980672,0.5415458937198069,-0.9797,Negative
212494538,-0.4,0.4,0.0,Neutral
212494517,-0.28611111111111115,0.6833333333333332,-0.7849,Negative
212490584,0.32227272727272727,0.5559090909090909,-0.9649,Negative
212484633,-0.4,0.4,-0.6597,Negative
212482186,-0.0450858585858586,0.5948333333333334,-0.9847,Negative
212480813,0.05973193473193472,0.5027389277389278,0.8396,Positive
212472779,0.5,0.5,-0.296,Negative
212461452,0.3333333333333333,0.39999999999999997,0.8834,Positive
212460424,0.26666666666666666,0.5,0.7269,Positive
212457361,-0.0037814857435110715,0.510517471276965,-0.9872,Negative
212455808,0.21428571428571427,0.5714285714285714,-0.0516,Negative
212455528,0.0,0.4,0.5248,Positive
212452497,-0.13333333333333333,0.7000000000000001,-0.5574,Negative
212451867,0.4333333333333333,0.7000000000000001,0.4877,Positive
212451551,-0.12222222222222223,0.5444444444444444,-0.9337,Negative
212451414,-0.20000000000000004,0.3666666666666667,-0.2144,Negative
212450553,-0.15,0.3625,-0.1759,Negative
212450285,0.14375,0.45625,0.9637,Positive
212449694,-0.13830099941211055,0.4092004703115814,-0.9961,Negative
212446098,0.04642857142857143,0.5966666666666668,0.2652,Positive
212445385,0.7,0.6000000000000001,0.6124,Positive
212444362,-0.15,0.7333333333333334,0.8201,Positive
212443775,0.24285714285714285,0.46785714285714286,0.0,Neutral
212443285,-0.4,0.4,-0.7269,Negative
212441907,0.027187500000000003,0.49,0.7557,Positive
212441699,0.3,0.35,0.4215,Positive
212440136,-0.08565789473684211,0.486482873851295,-0.9014,Negative
212439938,-0.2,0.2625,0.296,Positive
212439032,-0.42222222222222217,0.47777777777777775,-0.8787,Negative
212435440,0.4,0.35,0.7506,Positive
212435301,0.32499999999999996,0.42500000000000004,0.6808,Positive
212434860,-0.4,0.6,-0.5423,Negative
212434852,-0.13333333333333333,0.43333333333333335,0.0772,Positive
212433851,-0.4,0.4,-0.5994,Negative
212433096,1.0,1.0,0.0772,Positive
212432624,0.07249999999999998,0.54,0.6844,Positive
212430564,0.4000000000000001,0.6833333333333332,0.8478,Positive
212428275,-0.07832491582491584,0.42930495430495424,-0.9979,Negative
212428231,-0.2,0.2,-0.3054,Negative
212426103,-0.1,0.6,-0.5799,Negative
212422717,-0.4,0.4,-0.6369,Negative
212421124,0.0,0.0,0.3612,Positive
212420248,-0.15,0.6666666666666666,0.4939,Positive
212419062,-0.08636363636363635,0.4530303030303031,-0.3509,Negative
212416009,0.024999999999999994,0.475,0.7757,Positive
212409661,-1.0,1.0,-0.5267,Negative
212408123,0.08125,0.4666666666666667,0.6962,Positive
212402805,-0.2,0.4,-0.7202,Negative
212398898,0.11722222222222223,0.5673015873015873,-0.9768,Negative
212397582,-0.1975,0.38416666666666666,0.7786,Positive
212395217,0.17777777777777778,0.6111111111111112,-0.3182,Negative
212393857,-0.13594322344322346,0.6531949531949529,-0.9567,Negative
212392919,0.3,0.2,0.7506,Positive
212390563,0.033333333333333326,0.5666666666666668,-0.3804,Negative
212390525,-0.16428571428571428,0.40714285714285714,-0.1504,Negative
212389509,0.43333333333333335,0.5666666666666667,0.961,Positive
212387558,0.26,0.45999999999999996,0.0767,Positive
212386206,0.1159090909090909,0.47272727272727283,0.9525,Positive
212385773,-0.21190476190476187,0.505952380952381,-0.8511,Negative
212385134,-0.7,0.8,-0.7717,Negative
212385012,0.12499999999999999,0.5625,0.9092,Positive
212383934,0.006194916194916198,0.5344144744144743,-0.8271,Negative
212382314,-0.06333333333333334,0.4000000000000001,-0.0146,Neutral
212381739,-0.5,0.8500000000000001,-0.7003,Negative
212380328,-0.2416666666666667,0.5333333333333333,-0.5719,Negative
212378332,-0.3,0.6333333333333333,-0.2716,Negative
212377650,0.3,0.35,0.765,Positive
212376883,0.1,0.7,0.8097,Positive
212375863,-0.4,0.4,0.0,Neutral
212372292,-0.4,0.4,0.0,Neutral
212372029,-0.30000000000000004,0.5750000000000001,-0.5719,Negative
212369426,-0.6999999999999998,0.6666666666666666,-0.5423,Negative
212369046,-0.25000000000000006,0.525,-0.8955,Negative
212367499,0.19999999999999996,0.4000000000000001,0.7987,Positive
212365667,-0.03452380952380954,0.48839285714285713,-0.5493,Negative
212363490,-0.37291666666666673,0.4833333333333334,-0.8472,Negative
212361106,0.049999999999999996,0.507843137254902,0.7086,Positive
212360321,0.7,0.6000000000000001,0.4523,Positive
212360185,0.25,0.75,0.4678,Positive
212358058,0.04999999999999999,0.45,-0.6461,Negative
212357108,0.20284090909090907,0.46780303030303033,0.7311,Positive
212356670,-0.0904761904761905,0.4523809523809524,0.3416,Positive
212355897,0.17222222222222222,0.5194444444444445,0.5267,Positive
212354419,-0.016666666666666666,0.48333333333333334,0.888,Positive
212353444,0.0,0.0,0.0,Neutral
212351638,0.43333333333333335,0.48333333333333334,0.7964,Positive
212350065,0.08875,0.5287499999999999,0.961,Positive
212340202,0.3,0.2,0.9217,Positive
212335837,0.2236111111111111,0.5277777777777778,0.9278,Positive
212329910,-0.1,0.35,-0.5977,Negative
212329446,0.23666666666666666,0.46,0.697,Positive
212328462,0.26666666666666666,0.5333333333333333,-0.1303,Negative
212328176,0.026666666666666655,0.24666666666666673,0.6486,Positive
212324819,-0.7,0.7,-0.4939,Negative
212323175,0.0,0.0,0.0,Neutral
212323008,0.03527432712215321,0.5192805383022774,0.9754,Positive
212320109,0.125,0.44999999999999996,0.1189,Positive
212318553,0.3,0.35,0.8176,Positive
212318513,-0.4,0.4,0.5106,Positive
212317688,0.04388888888888889,0.5166666666666667,0.7659,Positive
212307427,-0.007954545454545471,0.36098484848484846,0.802,Positive
212307295,0.14999999999999997,0.5,-0.3612,Negative
212303057,0.5,0.7,0.8304,Positive
212301163,-0.22499999999999992,0.8333333333333333,-0.0772,Negative
212296570,-0.03686868686868688,0.43080808080808075,0.8292,Positive
212296302,0.17499999999999996,0.5583333333333333,0.8658,Positive
212293665,0.25499999999999995,0.5900000000000001,0.2693,Positive
212291757,-0.30000000000000004,0.6,-0.8626,Negative
212287767,0.0,0.4,0.8433,Positive
212665801,0.14999999999999997,0.5,0.4927,Positive
212665670,0.16,0.54,0.0,Neutral
212664827,0.15396825396825398,0.4150793650793651,0.8889,Positive
212664671,0.23866666666666664,0.5113333333333333,0.9245,Positive
212663344,0.009999999999999978,0.49000000000000005,-0.3421,Negative
212662676,0.21428571428571427,0.5,0.0772,Positive
212662517,0.3333333333333333,0.7166666666666667,0.9228,Positive
212647873,0.09156545209176788,0.5005735492577598,0.6844,Positive
212641571,0.037500000000000006,0.33333333333333337,0.7515,Positive
212630860,-0.025000000000000022,0.525,0.6907,Positive
212627520,0.0,0.0,-0.5574,Negative
212624407,-0.0535123966942149,0.4852617079889807,-0.2554,Negative
212619535,-0.025000000000000022,0.525,0.6478,Positive
212612454,-0.06818181818181818,0.4113636363636364,-0.4404,Negative
212610486,-0.05000000000000001,0.3666666666666667,-0.2769,Negative
212609396,0.1131248575985418,0.46834691624165314,0.9948,Positive
212606103,0.5,0.6,0.6369,Positive
212604935,0.2460055096418733,0.5159779614325068,0.9743,Positive
212602429,-0.005952380952380939,0.605952380952381,0.8513,Positive
212601249,0.0,0.0,0.0,Neutral
212600161,0.2285714285714286,0.5428571428571428,0.9405,Positive
212597929,0.5,0.7,0.4003,Positive
212592212,0.1543939393939394,0.4190909090909091,0.9509,Positive
212591537,0.049999999999999996,0.4350340136054422,0.9081,Positive
212590876,0.02887445887445887,0.5189466089466089,0.9783,Positive
212590341,0.14249084249084248,0.4514652014652015,0.2144,Positive
212585749,-0.1,0.56,-0.1045,Negative
212584477,-0.2722222222222222,0.4388888888888889,-0.7266,Negative
212584375,0.7,0.6000000000000001,0.9136,Positive
212584008,-0.4,0.4,0.0,Neutral
212573978,-0.0794226044226044,0.5379606879606881,0.9744,Positive
212569903,0.1787878787878788,0.5515151515151515,0.5106,Positive
212567183,0.14270833333333333,0.5678240740740741,0.9736,Positive
212561172,0.03029761904761906,0.4994264069264069,0.5651,Positive
212543434,0.15779857397504454,0.5055704099821747,0.9876,Positive
212540729,0.0415266106442577,0.476750700280112,0.6798,Positive
212535594,-0.034000000000000016,0.6439999999999999,0.848,Positive
212533519,0.22000000000000003,0.49499999999999994,0.8953,Positive
212529331,0.12962962962962965,0.6472222222222223,0.9489,Positive
212527465,-0.10625000000000001,0.7,0.7717,Positive
212526710,0.44999999999999996,0.75,0.8481,Positive
212525195,0.3,0.1,0.5106,Positive
212520491,-0.15999999999999998,0.76,0.6342,Positive
212519720,-0.2983516483516483,0.5321428571428571,-0.7178,Negative
212518964,0.1472222222222222,0.44722222222222224,0.9305,Positive
212518622,0.34,0.6,0.9279,Positive
212518359,0.11287878787878786,0.40606060606060607,0.9051,Positive
212513472,0.29583333333333334,0.5375,0.9594,Positive
212513050,0.3666666666666667,0.85,0.851,Positive
212512647,-0.13125,0.6,0.0,Neutral
212511569,0.38,0.38,0.2382,Positive
212504399,0.2555555555555556,0.7999999999999999,0.3182,Positive
212503165,0.2,0.4375,0.8883,Positive
212497068,0.37812500000000004,0.45,0.9391,Positive
212490991,-0.25,0.7,0.4199,Positive
212487859,0.22486631016042782,0.56524064171123,0.9143,Positive
212485137,0.14999999999999997,0.5,0.4404,Positive
212481825,-0.10000000000000002,0.5,-0.1779,Negative
212473512,-0.1,0.35,0.0,Neutral
212472637,-0.24318181818181814,0.5250000000000001,0.5478,Positive
212467802,0.2357142857142857,0.5142857142857143,0.9493,Positive
212458071,-0.021266233766233773,0.4017316017316017,0.9403,Positive
212457131,0.16666666666666666,0.6791666666666667,0.8309,Positive
212449398,0.315,0.47000000000000003,0.9168,Positive
212444256,0.7,0.6000000000000001,-0.1027,Negative
212444069,-0.06875,0.4625,0.8065,Positive
212442581,0.0,0.0,0.1695,Positive
212437990,0.008333333333333345,0.5625,0.5994,Positive
212434306,0.26645833333333335,0.5075000000000001,0.9678,Positive
